"site","day","pfpr_2_10","cases_0_5","cases_5_100","n_0_5","n_5_100","itn_use","n_smc"
"B",2561,0.47,2,0,10692,38919,0,0
"B",2562,0.47,4,1,10694,38917,0,0
"B",2563,0.47,1,0,10691,38920,0,0
"B",2564,0.46,3,2,10691,38920,0,0
"B",2565,0.46,5,0,10687,38924,0,0
"B",2566,0.46,1,0,10690,38921,0,0
"B",2567,0.46,1,1,10690,38921,0,0
"B",2568,0.45,1,1,10689,38922,0,0
"B",2569,0.45,4,2,10687,38924,0,0
"B",2570,0.45,3,1,10691,38920,0,0
"B",2571,0.45,0,0,10692,38919,0,0
"B",2572,0.45,0,1,10691,38920,0,0
"B",2573,0.44,2,0,10693,38918,0,0
"B",2574,0.44,0,0,10691,38920,0,0
"B",2575,0.44,0,1,10692,38919,0,0
"B",2576,0.44,1,1,10686,38925,0,0
"B",2577,0.44,0,0,10689,38922,0,0
"B",2578,0.43,1,1,10690,38921,0,0
"B",2579,0.43,0,1,10691,38920,0,0
"B",2580,0.43,0,1,10689,38922,0,0
"B",2581,0.42,2,0,10686,38925,0,0
"B",2582,0.42,2,0,10686,38925,0,0
"B",2583,0.42,0,1,10684,38927,0,0
"B",2584,0.42,0,1,10687,38924,0,0
"B",2585,0.41,0,0,10686,38925,0,0
"B",2586,0.41,0,0,10686,38925,0,0
"B",2587,0.41,0,0,10689,38922,0,0
"B",2588,0.41,0,1,10692,38919,0,0
"B",2589,0.41,0,0,10690,38921,0,0
"B",2590,0.4,0,1,10689,38922,0,0
"B",2591,0.4,0,0,10688,38923,0,0
"B",2592,0.4,1,0,10690,38922,0,0
"B",2593,0.4,0,0,10690,38922,0,0
"B",2594,0.4,1,0,10689,38923,0,0
"B",2595,0.39,2,1,10691,38920,0,0
"B",2596,0.39,3,2,10692,38919,0,0
"B",2597,0.39,3,1,10689,38922,0,0
"B",2598,0.39,2,2,10699,38912,0,0
"B",2599,0.39,1,0,10700,38910,0,0
"B",2600,0.39,4,1,10701,38909,0,0
"B",2601,0.38,6,1,10702,38908,0,0
"B",2602,0.38,6,2,10694,38916,0,0
"B",2603,0.38,9,1,10692,38919,0,0
"B",2604,0.38,9,2,10694,38917,0,0
"B",2605,0.38,7,5,10694,38917,0,0
"B",2606,0.38,8,8,10695,38916,0,0
"B",2607,0.38,8,1,10700,38911,0,0
"B",2608,0.38,9,7,10702,38908,0,0
"B",2609,0.38,15,6,10703,38907,0,0
"B",2610,0.37,14,5,10703,38907,0,0
"B",2611,0.38,8,9,10706,38904,0,0
"B",2612,0.38,15,7,10713,38897,0,0
"B",2613,0.38,15,8,10715,38895,0,0
"B",2614,0.38,15,12,10716,38894,0,0
"B",2615,0.37,21,11,10716,38894,0,0
"B",2616,0.37,22,2,10718,38893,0,0
"B",2617,0.38,10,11,10715,38896,0,0
"B",2618,0.37,16,10,10714,38897,0,0
"B",2619,0.37,17,3,10714,38897,0,0
"B",2620,0.37,18,9,10713,38898,0,0
"B",2621,0.37,19,13,10717,38894,0,0
"B",2622,0.37,22,14,10718,38893,0,0
"B",2623,0.37,21,4,10717,38893,0,0
"B",2624,0.37,18,8,10711,38898,0,0
"B",2625,0.37,18,10,10711,38898,0,0
"B",2626,0.37,22,12,10710,38899,0,0
"B",2627,0.37,19,10,10713,38895,0,0
"B",2628,0.37,13,6,10718,38889,0,0
"B",2629,0.37,10,11,10721,38886,0,0
"B",2630,0.37,19,9,10725,38881,0,0
"B",2631,0.37,9,15,10722,38884,0,0
"B",2632,0.37,19,6,10728,38878,0,0
"B",2633,0.37,11,10,10728,38879,0,0
"B",2634,0.37,11,11,10725,38882,0,0
"B",2635,0.37,8,6,10723,38885,0,0
"B",2636,0.37,15,7,10724,38884,0,0
"B",2637,0.37,9,10,10722,38886,0,0
"B",2638,0.37,9,10,10721,38887,0,0
"B",2639,0.37,9,4,10721,38887,0,0
"B",2640,0.37,13,6,10721,38887,0,0
"B",2641,0.37,8,2,10723,38885,0,0
"B",2642,0.37,13,5,10721,38887,0,0
"B",2643,0.37,12,5,10718,38890,0,0
"B",2644,0.37,7,6,10712,38896,0,0
"B",2645,0.37,5,3,10705,38903,0,0
"B",2646,0.36,10,3,10706,38902,0,0
"B",2647,0.36,5,4,10703,38905,0,0
"B",2648,0.36,9,4,10705,38903,0,0
"B",2649,0.36,8,6,10708,38900,0,0
"B",2650,0.36,3,1,10710,38898,0,0
"B",2651,0.36,7,2,10707,38901,0,0
"B",2652,0.36,10,2,10710,38898,0,0
"B",2653,0.36,4,2,10709,38899,0,0
"B",2654,0.35,2,5,10712,38896,0,0
"B",2655,0.35,2,1,10713,38895,0,0
"B",2656,0.35,2,2,10715,38893,0,0
"B",2657,0.35,1,1,10715,38893,0,0
"B",2658,0.35,1,0,10716,38892,0,0
"B",2659,0.35,3,0,10708,38900,0,0
"B",2660,0.35,4,0,10710,38898,0,0
"B",2661,0.35,3,0,10709,38899,0,0
"B",2662,0.34,1,2,10704,38904,0,0
"B",2663,0.34,1,1,10704,38904,0,0
"B",2664,0.34,1,0,10702,38906,0,0
"B",2665,0.34,2,0,10704,38904,0,0
"B",2666,0.34,1,0,10705,38903,0,0
"B",2667,0.34,0,0,10704,38904,0,0
"B",2668,0.33,1,0,10705,38903,0,0
"B",2669,0.33,0,0,10702,38906,0,0
"B",2670,0.33,0,0,10707,38901,0,0
"B",2671,0.33,2,1,10700,38908,0,0
"B",2672,0.33,1,0,10704,38904,0,0
"B",2673,0.33,1,0,10701,38907,0,0
"B",2674,0.32,2,0,10700,38908,0,0
"B",2675,0.32,0,0,10695,38912,0,0
"B",2676,0.32,0,0,10698,38909,0,0
"B",2677,0.32,0,0,10694,38913,0,0
"B",2678,0.32,1,1,10694,38913,0,0
"B",2679,0.32,0,0,10698,38909,0,0
"B",2680,0.31,0,0,10696,38911,0,0
"B",2681,0.31,0,1,10696,38911,0,0
"B",2682,0.31,0,0,10692,38915,0,0
"B",2683,0.31,0,0,10692,38915,0,0
"B",2684,0.31,1,0,10695,38912,0,0
"B",2685,0.31,0,0,10695,38912,0,0
"B",2686,0.3,0,0,10698,38908,0,0
"B",2687,0.3,0,1,10698,38908,0,0
"B",2688,0.3,0,0,10696,38910,0,0
"B",2689,0.3,0,0,10692,38914,0,0
"B",2690,0.3,0,0,10696,38910,0,0
"B",2691,0.3,0,0,10701,38906,0,0
"B",2692,0.3,0,0,10705,38902,0,0
"B",2693,0.29,1,1,10709,38898,0,0
"B",2694,0.29,1,0,10710,38897,0,0
"B",2695,0.29,2,2,10711,38896,0,0
"B",2696,0.29,3,0,10706,38901,0,0
"B",2697,0.29,1,1,10705,38902,0,0
"B",2698,0.29,1,3,10710,38897,0,0
"B",2699,0.29,2,3,10705,38902,0,0
"B",2700,0.28,3,1,10704,38904,0,0
"B",2701,0.28,4,3,10706,38901,0,0
"B",2702,0.28,7,2,10705,38902,0,0
"B",2703,0.28,7,3,10709,38898,0,0
"B",2704,0.28,4,3,10707,38900,0,0
"B",2705,0.28,5,7,10709,38898,0,0
"B",2706,0.28,13,3,10711,38896,0,0
"B",2707,0.28,13,5,10706,38901,0,0
"B",2708,0.28,14,5,10708,38899,0,0
"B",2709,0.28,12,5,10711,38896,0,0
"B",2710,0.28,11,3,10713,38894,0,0
"B",2711,0.28,12,8,10716,38892,0,0
"B",2712,0.28,9,5,10716,38892,0,0
"B",2713,0.28,15,6,10716,38892,0,0
"B",2714,0.28,8,4,10714,38894,0,0
"B",2715,0.28,11,10,10715,38892,0,0
"B",2716,0.28,15,8,10718,38889,0,0
"B",2717,0.28,8,11,10718,38889,0,0
"B",2718,0.28,13,3,10717,38890,0,0
"B",2719,0.28,20,18,10722,38884,0,0
"B",2720,0.28,16,9,10717,38889,0,0
"B",2721,0.29,27,14,10716,38890,0,0
"B",2722,0.29,25,15,10718,38889,0,0
"B",2723,0.29,21,12,10716,38891,0,0
"B",2724,0.29,28,10,10719,38888,0,0
"B",2725,0.29,22,14,10715,38892,0,0
"B",2726,0.29,13,13,10714,38893,0,0
"B",2727,0.29,31,7,10714,38893,0,0
"B",2728,0.3,22,12,10712,38895,0,0
"B",2729,0.3,27,19,10712,38895,0,0
"B",2730,0.3,24,20,10712,38895,0,0
"B",2731,0.3,22,13,10710,38897,0,0
"B",2732,0.3,39,14,10706,38901,0,0
"B",2733,0.31,22,18,10707,38900,0,9490
"B",2734,0.31,3,25,10708,38899,0,0
"B",2735,0.29,5,15,10704,38903,0,0
"B",2736,0.28,8,18,10702,38905,0,0
"B",2737,0.27,6,28,10699,38908,0,0
"B",2738,0.27,1,31,10701,38906,0,0
"B",2739,0.26,3,17,10703,38904,0,0
"B",2740,0.26,7,20,10698,38909,0,0
"B",2741,0.25,6,27,10702,38905,0,0
"B",2742,0.25,6,16,10697,38910,0,0
"B",2743,0.25,4,20,10702,38905,0,0
"B",2744,0.25,7,20,10701,38906,0,0
"B",2745,0.25,5,30,10699,38908,0,0
"B",2746,0.25,3,20,10702,38905,0,0
"B",2747,0.25,5,41,10706,38902,0,0
"B",2748,0.25,6,27,10702,38906,0,0
"B",2749,0.25,10,30,10705,38903,0,0
"B",2750,0.25,5,24,10694,38914,0,0
"B",2751,0.25,16,38,10692,38917,0,0
"B",2752,0.26,7,36,10691,38919,0,0
"B",2753,0.26,11,38,10694,38916,0,0
"B",2754,0.26,8,28,10693,38917,0,0
"B",2755,0.26,13,28,10692,38918,0,0
"B",2756,0.27,12,45,10695,38915,0,0
"B",2757,0.27,18,36,10693,38918,0,0
"B",2758,0.27,15,38,10694,38917,0,0
"B",2759,0.28,22,31,10693,38918,0,0
"B",2760,0.28,25,56,10689,38922,0,0
"B",2761,0.28,31,36,10686,38925,0,0
"B",2762,0.29,29,33,10691,38920,0,0
"B",2763,0.29,39,46,10692,38919,0,0
"B",2764,0.3,35,45,10696,38915,0,0
"B",2765,0.3,54,44,10696,38915,0,0
"B",2766,0.31,51,53,10704,38908,0,0
"B",2767,0.31,61,48,10699,38913,0,0
"B",2768,0.32,56,49,10704,38908,0,0
"B",2769,0.33,78,53,10704,38908,0,0
"B",2770,0.33,71,68,10705,38907,0,0
"B",2771,0.34,69,76,10701,38911,0,0
"B",2772,0.35,86,66,10700,38913,0,0
"B",2773,0.36,87,66,10696,38917,0,0
"B",2774,0.36,90,64,10695,38918,0,9471
"B",2775,0.37,19,57,10697,38916,0,0
"B",2776,0.36,14,58,10698,38915,0,0
"B",2777,0.35,19,65,10697,38916,0,0
"B",2778,0.35,17,62,10695,38919,0,0
"B",2779,0.34,15,63,10692,38922,0,0
"B",2780,0.34,24,81,10691,38923,0,0
"B",2781,0.34,18,75,10684,38931,0,0
"B",2782,0.34,14,74,10681,38934,0,0
"B",2783,0.34,15,88,10682,38933,0,0
"B",2784,0.34,17,76,10682,38933,0,0
"B",2785,0.34,17,90,10682,38933,0,0
"B",2786,0.35,24,78,10683,38932,0,0
"B",2787,0.35,19,93,10679,38936,0,0
"B",2788,0.35,32,86,10678,38937,0,0
"B",2789,0.35,28,106,10680,38935,0,0
"B",2790,0.36,28,88,10685,38930,0,0
"B",2791,0.36,35,90,10683,38932,0,0
"B",2792,0.36,23,104,10688,38927,0,0
"B",2793,0.37,33,95,10689,38926,0,0
"B",2794,0.37,23,97,10686,38930,0,0
"B",2795,0.37,40,87,10684,38933,0,0
"B",2796,0.38,38,96,10685,38932,0,0
"B",2797,0.38,54,98,10680,38937,0,0
"B",2798,0.39,49,114,10677,38940,0,0
"B",2799,0.4,57,112,10682,38935,0,0
"B",2800,0.4,69,112,10684,38934,0,0
"B",2801,0.41,73,111,10681,38937,0,0
"B",2802,0.41,79,127,10680,38938,0,0
"B",2803,0.42,86,120,10675,38943,0,0
"B",2804,0.43,102,110,10676,38942,0,0
"B",2805,0.44,106,125,10672,38947,0,0
"B",2806,0.44,106,130,10666,38953,0,0
"B",2807,0.45,105,149,10664,38955,0,0
"B",2808,0.46,120,141,10665,38954,0,0
"B",2809,0.48,142,133,10668,38951,0,0
"B",2810,0.49,159,160,10669,38951,0,0
"B",2811,0.5,158,130,10666,38954,0,0
"B",2812,0.51,172,153,10669,38951,0,0
"B",2813,0.52,175,153,10668,38952,0,0
"B",2814,0.53,209,145,10669,38951,0,9494
"B",2815,0.53,22,159,10669,38951,0,0
"B",2816,0.51,24,170,10666,38955,0,0
"B",2817,0.5,36,168,10662,38959,0,0
"B",2818,0.49,30,144,10660,38961,0,0
"B",2819,0.48,29,135,10663,38958,0,0
"B",2820,0.47,38,155,10665,38955,0,0
"B",2821,0.47,38,157,10669,38951,0,0
"B",2822,0.46,31,159,10675,38945,0,0
"B",2823,0.46,40,132,10674,38946,0,0
"B",2824,0.46,44,159,10666,38954,0,0
"B",2825,0.46,39,148,10666,38954,0,0
"B",2826,0.46,34,171,10667,38952,0,0
"B",2827,0.46,31,144,10667,38952,0,0
"B",2828,0.46,44,190,10669,38950,0,0
"B",2829,0.46,35,138,10677,38942,0,0
"B",2830,0.46,38,168,10678,38941,0,0
"B",2831,0.46,52,140,10677,38942,0,0
"B",2832,0.47,48,150,10679,38940,0,0
"B",2833,0.47,40,168,10683,38936,0,0
"B",2834,0.47,59,168,10688,38931,0,0
"B",2835,0.47,60,175,10689,38930,0,0
"B",2836,0.48,56,154,10689,38930,0,0
"B",2837,0.48,63,172,10686,38933,0,0
"B",2838,0.49,75,159,10685,38934,0,0
"B",2839,0.49,81,159,10685,38934,0,0
"B",2840,0.49,98,171,10686,38933,0,0
"B",2841,0.5,97,150,10688,38931,0,0
"B",2842,0.5,119,150,10689,38930,0,0
"B",2843,0.51,104,144,10685,38934,0,0
"B",2844,0.51,109,154,10690,38929,0,0
"B",2845,0.52,134,142,10694,38925,0,0
"B",2846,0.53,152,169,10688,38931,0,0
"B",2847,0.54,153,159,10682,38937,0,0
"B",2848,0.55,162,145,10684,38935,0,0
"B",2849,0.56,170,153,10680,38939,0,0
"B",2850,0.57,182,149,10682,38937,0,0
"B",2851,0.58,197,159,10677,38942,0,0
"B",2852,0.59,173,144,10671,38948,0,0
"B",2853,0.59,180,167,10675,38944,0,0
"B",2854,0.6,174,133,10672,38946,0,0
"B",2855,0.61,200,167,10672,38946,0,9477
"B",2856,0.62,35,134,10668,38950,0,0
"B",2857,0.59,39,137,10671,38947,0,0
"B",2858,0.57,25,139,10669,38949,0,0
"B",2859,0.55,44,123,10668,38950,0,0
"B",2860,0.53,30,129,10669,38949,0,0
"B",2861,0.53,33,134,10663,38956,0,0
"B",2862,0.52,20,137,10665,38954,0,0
"B",2863,0.51,32,123,10662,38957,0,0
"B",2864,0.5,23,114,10658,38961,0,0
"B",2865,0.5,32,131,10660,38959,0,0
"B",2866,0.5,33,113,10654,38965,0,0
"B",2867,0.49,26,110,10660,38959,0,0
"B",2868,0.49,29,109,10664,38955,0,0
"B",2869,0.49,27,113,10663,38956,0,0
"B",2870,0.49,23,103,10665,38954,0,0
"B",2871,0.49,23,116,10663,38955,0,0
"B",2872,0.49,24,96,10660,38958,0,0
"B",2873,0.49,31,91,10660,38958,0,0
"B",2874,0.49,31,94,10658,38960,0,0
"B",2875,0.49,30,100,10654,38964,0,0
"B",2876,0.49,26,93,10654,38964,0,0
"B",2877,0.49,40,93,10653,38965,0,0
"B",2878,0.49,42,86,10656,38962,0,0
"B",2879,0.49,37,81,10652,38966,0,0
"B",2880,0.49,36,82,10653,38965,0,0
"B",2881,0.49,50,76,10649,38969,0,0
"B",2882,0.49,47,66,10658,38960,0,0
"B",2883,0.49,37,59,10658,38960,0,0
"B",2884,0.5,50,67,10665,38953,0,0
"B",2885,0.5,39,71,10664,38954,0,0
"B",2886,0.49,43,59,10663,38955,0,0
"B",2887,0.5,62,43,10662,38956,0,0
"B",2888,0.5,62,50,10665,38953,0,0
"B",2889,0.51,43,49,10668,38950,0,0
"B",2890,0.5,39,40,10670,38948,0,0
"B",2891,0.51,67,33,10667,38951,0,0
"B",2892,0.51,45,45,10668,38950,0,0
"B",2893,0.51,51,34,10670,38948,0,0
"B",2894,0.51,52,30,10672,38946,0,0
"B",2895,0.52,38,29,10676,38942,0,0
"B",2896,0.52,40,24,10677,38941,0,0
"B",2897,0.52,51,23,10679,38939,0,0
"B",2898,0.52,40,22,10681,38937,0,0
"B",2899,0.52,47,19,10680,38938,0,0
"B",2900,0.52,37,27,10681,38937,0,0
"B",2901,0.52,25,20,10678,38940,0,0
"B",2902,0.52,31,16,10678,38940,0,0
"B",2903,0.52,33,11,10671,38947,0,0
"B",2904,0.52,20,16,10666,38952,0,0
"B",2905,0.52,30,15,10669,38949,0,0
"B",2906,0.52,23,13,10666,38952,0,0
"B",2907,0.52,18,15,10665,38953,0,0
"B",2908,0.51,14,9,10665,38953,0,0
"B",2909,0.51,14,6,10674,38944,0,0
"B",2910,0.51,19,8,10673,38945,0,0
"B",2911,0.51,25,13,10675,38943,0,0
"B",2912,0.51,10,4,10677,38941,0,0
"B",2913,0.51,9,5,10678,38939,0,0
"B",2914,0.51,12,11,10677,38940,0,0
"B",2915,0.51,8,8,10677,38940,0,0
"B",2916,0.5,5,7,10681,38936,0,0
"B",2917,0.5,6,4,10680,38937,0,0
"B",2918,0.5,7,8,10678,38939,0,0
"B",2919,0.5,9,4,10674,38943,0,0
"B",2920,0.49,6,1,10679,38938,0,0
"B",2921,0.49,5,3,10680,38937,0,0
"B",2922,0.49,6,3,10689,38928,0,0
"B",2923,0.49,7,4,10689,38928,0,0
"B",2924,0.49,4,2,10695,38922,0,0
"B",2925,0.48,2,1,10695,38922,0,0
"B",2926,0.48,2,1,10692,38925,0,0
"B",2927,0.48,3,0,10688,38929,0,0
"B",2928,0.48,3,0,10686,38931,0,0
"B",2929,0.47,6,0,10688,38929,0,0
"B",2930,0.47,2,1,10693,38924,0,0
"B",2931,0.47,2,0,10701,38917,0,0
"B",2932,0.47,2,0,10698,38920,0,0
"B",2933,0.47,2,2,10700,38918,0,0
"B",2934,0.46,0,0,10700,38918,0,0
"B",2935,0.46,1,0,10703,38916,0,0
"B",2936,0.46,2,0,10710,38909,0,0
"B",2937,0.46,2,1,10709,38910,0,0
"B",2938,0.45,2,1,10705,38914,0,0
"B",2939,0.45,1,0,10703,38916,0,0
"B",2940,0.45,1,0,10707,38912,0,0
"B",2941,0.45,1,0,10712,38907,0,0
"B",2942,0.44,0,1,10713,38906,0,0
"B",2943,0.44,0,0,10708,38911,0,0
"B",2944,0.44,0,0,10708,38911,0,0
"B",2945,0.44,0,1,10708,38911,0,0
"B",2946,0.43,0,0,10708,38911,0,0
"B",2947,0.43,0,0,10709,38911,0,0
"B",2948,0.43,0,0,10713,38907,0,0
"B",2949,0.43,0,0,10712,38908,0,0
"B",2950,0.42,0,0,10714,38906,0,0
"B",2951,0.42,0,0,10713,38907,0,0
"B",2952,0.42,1,0,10715,38905,0,0
"B",2953,0.42,0,1,10720,38900,0,0
"B",2954,0.42,1,1,10720,38900,0,0
"B",2955,0.41,1,0,10717,38903,0,0
"B",2956,0.41,3,0,10715,38905,0,0
"B",2957,0.41,0,0,10715,38905,0,0
"B",2958,0.41,3,0,10714,38906,0,0
"B",2959,0.4,3,0,10717,38903,0,0
"B",2960,0.4,1,0,10716,38904,0,0
"B",2961,0.4,3,0,10719,38901,0,0
"B",2962,0.4,5,0,10718,38902,0,0
"B",2963,0.39,4,0,10712,38908,0,0
"B",2964,0.39,7,1,10709,38911,0,0
"B",2965,0.39,4,1,10706,38913,0,0
"B",2966,0.39,7,1,10705,38914,0,0
"B",2967,0.39,15,3,10703,38916,0,0
"B",2968,0.39,8,4,10708,38910,0,0
"B",2969,0.39,15,3,10710,38908,0,0
"B",2970,0.39,11,6,10713,38905,0,0
"B",2971,0.39,6,6,10709,38909,0,0
"B",2972,0.38,9,5,10708,38910,0,0
"B",2973,0.38,15,6,10707,38911,0,0
"B",2974,0.38,7,4,10706,38912,0,0
"B",2975,0.38,14,7,10706,38911,0,0
"B",2976,0.38,9,9,10708,38909,0,0
"B",2977,0.38,12,6,10705,38912,0,0
"B",2978,0.38,16,7,10710,38907,0,0
"B",2979,0.38,17,8,10707,38910,0,0
"B",2980,0.38,15,9,10706,38911,0,0
"B",2981,0.38,19,13,10712,38905,0,0
"B",2982,0.38,14,13,10713,38904,0,0
"B",2983,0.38,12,8,10713,38904,0,0
"B",2984,0.38,13,10,10720,38897,0,0
"B",2985,0.38,19,10,10721,38896,0,0
"B",2986,0.38,18,12,10725,38892,0,0
"B",2987,0.38,27,7,10724,38893,0,0
"B",2988,0.38,23,8,10727,38890,0,0
"B",2989,0.38,19,15,10725,38892,0,0
"B",2990,0.38,22,7,10725,38892,0,0
"B",2991,0.38,25,13,10722,38895,0,0
"B",2992,0.38,15,12,10725,38891,0,0
"B",2993,0.38,11,16,10719,38897,0,0
"B",2994,0.38,17,11,10716,38900,0,0
"B",2995,0.38,22,7,10714,38902,0,0
"B",2996,0.38,14,7,10716,38900,0,0
"B",2997,0.38,16,8,10714,38902,0,0
"B",2998,0.38,16,11,10713,38903,0,0
"B",2999,0.38,6,13,10713,38903,0,0
"B",3000,0.38,9,8,10716,38900,0,0
"B",3001,0.38,14,5,10721,38895,0,0
"B",3002,0.38,16,7,10720,38896,0,0
"B",3003,0.38,10,6,10719,38897,0,0
"B",3004,0.37,11,5,10715,38900,0,0
"B",3005,0.37,9,2,10711,38904,0,0
"B",3006,0.37,11,5,10708,38907,0,0
"B",3007,0.37,2,6,10708,38906,0,0
"B",3008,0.37,15,7,10707,38907,0,0
"B",3009,0.37,10,2,10705,38909,0,0
"B",3010,0.37,9,2,10707,38907,0,0
"B",3011,0.37,6,4,10705,38909,0,0
"B",3012,0.37,7,2,10708,38906,0,0
"B",3013,0.37,4,3,10703,38911,0,0
"B",3014,0.36,6,3,10700,38914,0,0
"B",3015,0.36,7,2,10703,38911,0,0
"B",3016,0.36,2,4,10703,38911,0,0
"B",3017,0.36,4,0,10707,38907,0,0
"B",3018,0.36,5,1,10708,38906,0,0
"B",3019,0.36,5,1,10705,38909,0,0
"B",3020,0.35,5,1,10706,38908,0,0
"B",3021,0.35,2,4,10713,38901,0,0
"B",3022,0.35,3,0,10714,38901,0,0
"B",3023,0.35,2,3,10712,38903,0,0
"B",3024,0.35,1,3,10711,38904,0,0
"B",3025,0.35,6,1,10716,38899,0,0
"B",3026,0.35,2,3,10719,38896,0,0
"B",3027,0.35,1,2,10721,38894,0,0
"B",3028,0.34,5,1,10720,38895,0,0
"B",3029,0.34,5,3,10720,38896,0,0
"B",3030,0.34,3,1,10718,38898,0,0
"B",3031,0.34,3,0,10720,38896,0,0
"B",3032,0.34,1,1,10718,38898,0,0
"B",3033,0.34,2,2,10715,38901,0,0
"B",3034,0.34,0,0,10717,38899,0,0
"B",3035,0.33,1,0,10714,38902,0,0
"B",3036,0.33,0,0,10716,38900,0,0
"B",3037,0.33,2,0,10714,38902,0,0
"B",3038,0.33,0,0,10719,38896,0,0
"B",3039,0.33,0,0,10721,38894,0,0
"B",3040,0.33,0,0,10720,38895,0,0
"B",3041,0.32,0,0,10727,38888,0,0
"B",3042,0.32,0,0,10731,38883,0,0
"B",3043,0.32,0,0,10723,38891,0,0
"B",3044,0.32,0,0,10723,38891,0,0
"B",3045,0.32,0,0,10721,38892,0,0
"B",3046,0.32,0,0,10721,38892,0,0
"B",3047,0.31,0,0,10729,38884,0,0
"B",3048,0.31,0,0,10731,38882,0,0
"B",3049,0.31,0,0,10733,38880,0,0
"B",3050,0.31,0,0,10736,38877,0,0
"B",3051,0.31,0,0,10734,38879,0,0
"B",3052,0.31,1,0,10733,38880,0,0
"B",3053,0.31,1,1,10738,38875,0,0
"B",3054,0.3,0,0,10740,38873,0,0
"B",3055,0.3,1,0,10738,38875,0,0
"B",3056,0.3,0,1,10739,38874,0,0
"B",3057,0.3,1,0,10740,38873,0,0
"B",3058,0.3,2,0,10740,38873,0,0
"B",3059,0.29,2,4,10741,38872,0,0
"B",3060,0.29,2,0,10742,38871,0,0
"B",3061,0.29,5,1,10741,38872,0,0
"B",3062,0.29,3,0,10743,38870,0,0
"B",3063,0.29,2,2,10746,38867,0,0
"B",3064,0.29,2,3,10750,38863,0,0
"B",3065,0.29,4,3,10747,38866,0,0
"B",3066,0.29,3,2,10748,38865,0,0
"B",3067,0.29,6,4,10747,38866,0,0
"B",3068,0.28,4,4,10741,38872,0,0
"B",3069,0.28,4,6,10737,38876,0,0
"B",3070,0.28,8,4,10734,38879,0,0
"B",3071,0.28,8,2,10733,38880,0,0
"B",3072,0.28,13,3,10731,38882,0,0
"B",3073,0.28,9,9,10730,38883,0,0
"B",3074,0.28,12,9,10736,38877,0,0
"B",3075,0.28,4,8,10739,38874,0,0
"B",3076,0.28,15,8,10737,38876,0,0
"B",3077,0.28,15,11,10730,38883,0,0
"B",3078,0.28,13,10,10729,38884,0,0
"B",3079,0.28,15,6,10731,38882,0,0
"B",3080,0.28,23,11,10727,38886,0,0
"B",3081,0.28,18,4,10727,38886,0,0
"B",3082,0.29,11,12,10729,38885,0,0
"B",3083,0.28,21,13,10730,38883,0,0
"B",3084,0.28,11,12,10732,38879,0,0
"B",3085,0.29,18,8,10730,38881,0,0
"B",3086,0.29,19,17,10730,38881,0,0
"B",3087,0.29,19,13,10730,38881,0,0
"B",3088,0.29,24,7,10727,38884,0,0
"B",3089,0.29,24,16,10730,38881,0,0
"B",3090,0.29,18,9,10726,38885,0,0
"B",3091,0.29,29,15,10728,38883,0,0
"B",3092,0.3,27,12,10729,38882,0,0
"B",3093,0.3,32,10,10725,38886,0,0
"B",3094,0.3,17,17,10725,38886,0,0
"B",3095,0.3,29,15,10717,38894,0,0
"B",3096,0.3,29,16,10718,38893,0,0
"B",3097,0.31,44,12,10722,38889,0,0
"B",3098,0.31,34,17,10719,38892,0,9477
"B",3099,0.31,8,15,10720,38891,0,0
"B",3100,0.29,5,17,10723,38888,0,0
"B",3101,0.28,8,18,10725,38886,0,0
"B",3102,0.27,8,28,10722,38889,0,0
"B",3103,0.26,11,27,10726,38885,0,0
"B",3104,0.26,9,27,10724,38887,0,0
"B",3105,0.25,7,25,10729,38882,0,0
"B",3106,0.25,3,25,10733,38878,0,0
"B",3107,0.25,5,25,10730,38881,0,0
"B",3108,0.25,7,27,10728,38883,0,0
"B",3109,0.25,10,31,10730,38881,0,0
"B",3110,0.25,5,41,10731,38880,0,0
"B",3111,0.25,9,25,10729,38882,0,0
"B",3112,0.25,5,37,10729,38882,0,0
"B",3113,0.25,10,37,10729,38882,0,0
"B",3114,0.25,6,30,10731,38880,0,0
"B",3115,0.25,7,37,10728,38883,0,0
"B",3116,0.25,14,39,10727,38883,0,0
"B",3117,0.26,13,21,10726,38884,0,0
"B",3118,0.26,8,35,10723,38887,0,0
"B",3119,0.26,18,32,10716,38893,0,0
"B",3120,0.27,14,39,10714,38895,0,0
"B",3121,0.27,13,56,10713,38896,0,0
"B",3122,0.27,18,43,10710,38899,0,0
"B",3123,0.27,22,58,10713,38896,0,0
"B",3124,0.28,21,32,10709,38900,0,0
"B",3125,0.28,32,35,10709,38900,0,0
"B",3126,0.28,31,46,10702,38907,0,0
"B",3127,0.29,27,39,10703,38906,0,0
"B",3128,0.29,48,63,10705,38904,0,0
"B",3129,0.3,47,59,10709,38900,0,0
"B",3130,0.3,46,52,10707,38902,0,0
"B",3131,0.31,51,59,10706,38903,0,0
"B",3132,0.32,59,61,10707,38902,0,0
"B",3133,0.32,74,53,10705,38904,0,0
"B",3134,0.33,68,72,10701,38909,0,0
"B",3135,0.34,73,54,10707,38903,0,0
"B",3136,0.34,75,60,10705,38905,0,0
"B",3137,0.35,107,58,10705,38905,0,0
"B",3138,0.36,97,67,10707,38904,0,0
"B",3139,0.37,87,69,10701,38910,0,9489
"B",3140,0.37,14,71,10697,38914,0,0
